plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Artificial surfaces,Class:Cultivated land,Class:Treeds areas,Class:Prairies,Class:Wetlands,Class:Other land
607,0.3701173737613967,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-19.4 secs,,0,0,0,100.00,0,0,0,0
608,-3.48365519511135,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-20.9 secs,,0,0,0,100.00,0,0,0,0
609,1.304365269245699,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-19.0 secs,,0,0,0,100.00,0,0,0,0
610,-1.1480354564005943,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-21.7 secs,,0,0,0,100.00,0,0,0,0
611,-1.0312544694650567,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-21.3 secs,,0,0,0,100.00,0,0,0,0
612,-3.7172171689824256,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-19.7 secs,,0,0,0,100.00,0,0,0,0
613,-3.8339981559179637,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:44,-13.6 secs,,0,0,0,100.00,0,0,0,0
614,-3.1333122343047366,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:45,-16.9 secs,,0,0,0,100.00,0,0,0,0
615,-0.33056854785183,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:45,-19.9 secs,,0,0,0,100.00,0,0,0,0
616,0.8372413215035479,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:45,-14.2 secs,,0,0,0,100.00,0,0,0,0
617,2.1218321777944635,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:45,-21.2 secs,,0,0,0,100.00,0,0,0,0
618,-3.3668742081758123,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:45,-15.6 secs,,0,0,0,100.00,0,0,0,0
619,-1.8487213780138212,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:46,24.1 secs,,0,0,0,0,0,100.00,0,0
620,0.13655539989032117,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:46,-18.5 secs,,0,0,0,0,0,100.00,0,0
621,0.3701173737613967,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:46,-20.3 secs,,0,0,0,0,100.00,0,0,0
622,-5.468931973015492,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:46,-13.6 secs,,0,0,0,100.00,0,0,0,0
623,-0.5641305217229056,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:46,-14.9 secs,,0,0,0,100.00,0,0,0,0
624,1.1875842823101612,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:47,0.5 secs,,0,0,0,0,0,100.00,0,0
625,2.0050511908589255,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:47,-20.9 secs,,0,0,0,100.00,0,0,0,0
626,0.01977441295478339,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:53,352.6 secs,,0,0,0,0,0,100.00,0,0
627,-0.6809115086584433,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:54,28.3 secs,,0,0,0,100.00,0,0,0,0
628,-0.9144734825295189,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:54,-19.9 secs,,0,0,0,100.00,0,0,0,0
629,-2.1990643388204347,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:55,-22.6 secs,,0,0,0,0,100.00,0,0,0
630,-2.3158453257559724,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:55,-19.7 secs,,0,0,0,100.00,0,0,0,0
631,-0.21378756091629217,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:55,-12.6 secs,,0,0,0,100.00,0,0,0,0
632,-0.0970065739807544,14.472550525451778,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:55,-19.6 secs,,0,0,0,100.00,0,0,0,0
633,0.9540223084390856,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:56,3.2 secs,,0,0,0,100.00,0,0,0,0
634,-2.4326263126915104,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:56,-19.7 secs,,0,0,0,100.00,0,0,0,0
635,-3.6004361820468875,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:56,-20.4 secs,,0,0,0,100.00,0,0,0,0
636,-3.7172171689824256,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:56,-21.7 secs,,0,0,0,100.00,0,0,0,0
637,-1.8487213780138212,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:57,6.5 secs,,0,0,0,0,100.00,0,0,0
638,-3.7172171689824256,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:57,-17.0 secs,,0,0,0,0,100.00,0,0,0
639,-3.7172171689824256,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:57,-20.1 secs,,0,0,0,100.00,0,0,0,0
640,-2.0822833518848967,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:57,-18.1 secs,,0,0,0,100.00,0,0,0,0
641,-3.950779142853501,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,5.3 secs,,0,0,0,0,100.00,0,0,0
642,-2.6661882865625857,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,-18.2 secs,,0,0,0,100.00,0,0,0,0
643,-1.6151594041427457,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,-21.7 secs,,0,0,0,100.00,0,0,0,0
644,0.13655539989032117,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,-19.8 secs,,0,0,0,100.00,0,0,0,0
645,-0.21378756091629217,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,-21.1 secs,,0,0,0,100.00,0,0,0,0
646,-3.950779142853501,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,-15.3 secs,,0,0,0,0,0,100.00,0,0
647,-3.8339981559179637,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:58,2.2 secs,,0,0,0,100.00,0,0,0,0
648,-2.899750260433661,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:59,-19.2 secs,,0,0,0,100.00,0,0,0,0
649,0.3701173737613967,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:59,-18.1 secs,,0,0,0,100.00,0,0,0,0
650,-2.6661882865625857,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:59,8.1 secs,,0,0,0,100.00,0,0,0,0
651,-2.0822833518848967,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 07:59,-16.2 secs,,0,0,0,100.00,0,0,0,0
652,-1.0312544694650567,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:00,10.1 secs,,0,0,0,0,0,100.00,0,0
653,-3.016531247369199,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:00,-19.1 secs,,0,0,0,100.00,0,0,0,0
654,-0.4473495347873677,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:00,-11.1 secs,,0,0,0,100.00,0,0,0,0
655,0.3701173737613967,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:00,-14.5 secs,,0,0,0,100.00,0,0,0,0
656,-3.1333122343047366,9.907959377905094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:01,-16.9 secs,,0,0,0,0,100.00,0,0,0
657,-3.1333122343047366,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:01,17.1 secs,,0,0,0,100.00,0,0,0,0
658,0.13655539989032117,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:07,71.8 secs,,0,0,0,100.00,0,0,0,0
659,-2.0822833518848967,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:07,-13.0 secs,,0,0,0,50.00,50.00,0,0,0
660,-3.016531247369199,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:08,26.3 secs,,0,0,0,0,0,100.00,0,0
661,0.8372413215035479,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:08,-19.5 secs,,0,0,0,100.00,0,0,0,0
662,1.77148921698785,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:09,57.3 secs,,0,0,0,100.00,0,0,0,0
663,1.77148921698785,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:10,-8.9 secs,,0,0,0,0,0,100.00,0,0
664,-0.5641305217229056,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:10,-21.4 secs,,0,0,0,100.00,0,0,0,0
665,1.8882702039233878,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:10,-15.8 secs,,0,0,0,100.00,0,0,0,0
666,1.1875842823101612,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:11,45.0 secs,,0,0,0,0,0,100.00,0,0
667,-2.0822833518848967,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:11,-13.0 secs,,0,100.00,0,0,0,0,0,0
668,1.6547082300523124,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:11,-18.0 secs,,0,0,0,100.00,0,0,0,0
669,-1.4983784172072079,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:12,-14.9 secs,,0,0,0,100.00,0,0,0,0
670,-1.9655023649493588,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:12,5.1 secs,,0,0,0,100.00,0,0,0,0
671,-3.8339981559179637,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:12,-18.7 secs,,0,0,0,100.00,0,0,0,0
672,-5.118589012208878,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:12,-19.2 secs,,0,0,0,0,100.00,0,0,0
673,-2.0822833518848967,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:13,20.3 secs,,0,25.00,0,75.00,0,0,0,0
674,-1.6151594041427457,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:13,-20.7 secs,,0,0,0,100.00,0,0,0,0
675,-3.950779142853501,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:13,-20.2 secs,,0,0,0,100.00,0,0,0,0
676,-5.118589012208878,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:13,-21.0 secs,,0,0,0,100.00,0,0,0,0
677,-0.33056854785183,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:13,-19.6 secs,,0,0,0,100.00,0,0,0,0
678,-0.797692495593981,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:14,24.4 secs,,0,0,0,100.00,0,0,0,0
679,0.9540223084390856,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:14,-14.2 secs,,0,0,0,0,0,100.00,0,0
680,1.304365269245699,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:15,13.1 secs,,0,0,0,0,100.00,0,0,0
681,-2.549407299627048,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:15,-4.8 secs,,0,0,0,100.00,0,0,0,0
682,-0.4473495347873677,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-16.8 secs,,0,0,0,100.00,0,0,0,0
683,-1.7319403910782833,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-21.3 secs,,0,0,0,100.00,0,0,0,0
684,-3.950779142853501,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-19.7 secs,,0,0,0,100.00,0,0,0,0
685,-3.48365519511135,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-9.5 secs,,0,0,0,100.00,0,0,0,0
686,-0.21378756091629217,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-20.2 secs,,0,0,0,100.00,0,0,0,0
687,-3.016531247369199,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-18.4 secs,,0,0,0,100.00,0,0,0,0
688,-3.8339981559179637,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-16.7 secs,,0,0,0,100.00,0,0,0,0
689,-0.0970065739807544,14.019793205015777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-19.8 secs,,0,0,0,100.00,0,0,0,0
690,-3.6004361820468875,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:16,-20.2 secs,,0,0,0,0,100.00,0,0,0
691,-1.2648164433361322,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:17,-19.4 secs,,0,0,0,100.00,0,0,0,0
692,-4.1843411167245765,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:17,-17.5 secs,,0,0,0,100.00,0,0,0,0
693,0.9540223084390856,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:17,18.1 secs,,0,0,0,0,100.00,0,0,0
694,-0.0970065739807544,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:18,-12.6 secs,,0,0,0,100.00,0,0,0,0
695,0.6036793476324723,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:19,-19.3 secs,,0,0,0,0,0,0,100.00,0
696,-3.250093221240274,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:19,-19.5 secs,,0,0,0,100.00,0,0,0,0
697,-4.1843411167245765,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:19,-19.5 secs,,0,0,0,100.00,0,0,0,0
698,-2.899750260433661,10.252893551731825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:19,9.6 secs,,0,0,0,0,100.00,0,0,0
699,-2.1990643388204347,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:19,-19.5 secs,,0,0,0,100.00,0,0,0,0
700,-3.250093221240274,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:20,-14.2 secs,,0,0,0,100.00,0,0,0,0
701,0.9540223084390856,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:20,15.3 secs,,0,0,0,100.00,0,0,0,0
702,-1.0312544694650567,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:21,-13.6 secs,,0,0,0,0,0,25.00,0,75.00
703,-4.1843411167245765,10.826944101500853,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:21,-15.4 secs,,0,0,0,100.00,0,0,0,0
704,-0.33056854785183,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:21,-19.7 secs,,0,0,0,100.00,0,0,0,0
705,0.25333638682585896,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:21,-20.1 secs,,0,0,0,100.00,0,0,0,0
706,0.13655539989032117,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:22,4.7 secs,,0,100.00,0,0,0,0,0,0
707,-1.38159743027167,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:23,1.9 secs,,0,0,0,0,0,100.00,0,0
708,-3.6004361820468875,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:23,-20.4 secs,,0,0,0,100.00,0,0,0,0
709,-0.4473495347873677,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:23,-18.4 secs,,0,0,0,100.00,0,0,0,0
710,-1.1480354564005943,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:23,-6.6 secs,,0,0,75.00,0,25.00,0,0,0
711,-3.950779142853501,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:23,-15.0 secs,,0,0,0,100.00,0,0,0,0
712,-5.3521509860799545,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:24,15.8 secs,,0,0,0,100.00,0,0,0,0
713,1.77148921698785,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:25,8.9 secs,,0,0,0,100.00,0,0,0,0
714,-5.118589012208878,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:25,-15.3 secs,,0,0,0,100.00,0,0,0,0
715,1.0708032953746236,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:25,-19.8 secs,,0,0,0,0,100.00,0,0,0
716,1.8882702039233878,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:26,-17.0 secs,,0,0,0,25.00,75.00,0,0,0
717,1.0708032953746236,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:26,-17.4 secs,,0,0,0,0,0,100.00,0,0
718,1.8882702039233878,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:26,-12.7 secs,,0,0,0,100.00,0,0,0,0
719,-0.5641305217229056,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:27,4.8 secs,,0,0,0,0,0,100.00,0,0
720,-2.899750260433661,9.677800789684936,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:27,-20.6 secs,,0,0,0,100.00,0,0,0,0
721,-3.7172171689824256,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:27,-20.6 secs,,0,0,0,100.00,0,0,0,0
722,-3.950779142853501,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:27,-21.0 secs,,0,0,0,100.00,0,0,0,0
723,0.7204603345680101,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:28,17.5 secs,,0,0,0,100.00,0,0,0,0
724,-3.1333122343047366,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:28,2.5 secs,,0,0,0,25.00,75.00,0,0,0
725,-3.950779142853501,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:28,-12.5 secs,,0,0,0,100.00,0,0,0,0
726,-2.549407299627048,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:29,8.4 secs,,0,0,0,100.00,0,0,0,0
727,-0.4473495347873677,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:30,38.2 secs,,0,0,0,100.00,0,0,0,0
728,-1.4983784172072079,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:30,-10.5 secs,,0,0,0,100.00,0,0,0,0
729,-4.885027038337803,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:30,-18.0 secs,,0,0,0,100.00,0,0,0,0
730,-0.21378756091629217,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:30,-17.6 secs,,0,0,0,100.00,0,0,0,0
731,-3.8339981559179637,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:31,-7.9 secs,,0,0,0,100.00,0,0,0,0
732,-2.3158453257559724,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:31,-17.4 secs,,0,0,0,100.00,0,0,0,0
733,-1.8487213780138212,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:32,22.1 secs,,0,0,0,50.00,0,50.00,0,0
734,-0.5641305217229056,13.679636345678114,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:32,-16.0 secs,,0,0,0,100.00,0,0,0,0
735,-1.4983784172072079,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:32,-3.4 secs,,0,0,0,100.00,0,0,0,0
736,-1.38159743027167,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:33,-19.4 secs,,0,0,0,100.00,0,0,0,0
737,-5.3521509860799545,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:33,-20.7 secs,,0,0,0,100.00,0,0,0,0
738,-0.21378756091629217,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:34,71.1 secs,,0,0,0,0,0,0,100.00,0
739,-0.33056854785183,14.019793205015777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:34,-11.0 secs,,0,0,0,100.00,0,0,0,0
740,-3.250093221240274,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:35,4.0 secs,,0,0,0,100.00,0,0,0,0
741,-5.2353699991444165,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:35,-8.5 secs,,0,0,0,100.00,0,0,0,0
742,-1.2648164433361322,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:35,-17.5 secs,,0,0,0,100.00,0,0,0,0
743,-0.6809115086584433,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:35,-19.0 secs,,0,0,0,100.00,0,0,0,0
744,-3.7172171689824256,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:35,-20.0 secs,,0,0,0,0,100.00,0,0,0
745,-1.8487213780138212,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:36,-19.7 secs,,0,0,0,100.00,0,0,0,0
746,0.13655539989032117,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:36,-20.4 secs,,0,0,0,100.00,0,0,0,0
747,-0.33056854785183,14.698585245447546,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:36,-13.8 secs,,0,0,0,0,0,100.00,0,0
748,-0.5641305217229056,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:36,-18.9 secs,,0,0,0,100.00,0,0,0,0
749,-3.8339981559179637,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:37,-0.6 secs,,0,0,0,100.00,0,0,0,0
750,0.25333638682585896,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:38,2.5 secs,,0,0,0,100.00,0,0,0,0
751,-1.8487213780138212,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:48,588.8 secs,,0,0,0,100.00,0,0,0,0
752,-0.5641305217229056,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:48,-20.5 secs,,0,0,0,100.00,0,0,0,0
753,-3.7172171689824256,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:49,-18.1 secs,,0,0,0,0,100.00,0,0,0
754,-3.250093221240274,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:49,-17.9 secs,,0,0,0,100.00,0,0,0,0
755,-4.417903090595652,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:50,32.4 secs,,0,0,0,100.00,0,0,0,0
756,-1.1480354564005943,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:51,41.5 secs,,0,0,0,100.00,0,0,0,0
757,1.4211462561812367,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,27.0 secs,,0,0,0,100.00,0,0,0,0
758,-3.3668742081758123,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-12.1 secs,,0,0,0,100.00,0,0,0,0
759,-1.7319403910782833,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-20.9 secs,,0,0,0,100.00,0,0,0,0
760,-2.0822833518848967,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-21.5 secs,,0,0,0,100.00,0,0,0,0
761,1.77148921698785,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-19.2 secs,,0,0,0,100.00,0,0,0,0
762,-1.1480354564005943,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-17.9 secs,,0,0,0,100.00,0,0,0,0
763,-4.768246051402265,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-28 08:52,-11.8 secs,,0,0,0,50.00,50.00,0,0,0
