plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Prairies,Class:Cultivated land,Class:Wetlands,Class:Artificial surfaces,Class:Other land,Class:Treeds areas
814,9.249743801659934,35.96446151718297,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-21.8 secs,,0,0,0,100.00,0,0,0,0
815,9.249743801659934,36.037136004168495,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-22.5 secs,,0,0,0,100.00,0,0,0,0
816,9.249743801659934,36.10974348826442,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-16.8 secs,,0,0,0,100.00,0,0,0,0
817,9.249743801659934,36.182283914752155,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-20.2 secs,,0,0,0,100.00,0,0,0,0
818,9.249743801659934,36.25475722939378,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-22.3 secs,,0,0,0,100.00,0,0,0,0
819,9.249743801659934,36.32716337843127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-23.0 secs,,0,0,0,100.00,0,0,0,0
820,9.249743801659934,36.39950230858568,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-21.3 secs,,0,0,0,100.00,0,0,0,0
821,9.249743801659934,36.471773967056315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-23.2 secs,,0,0,0,100.00,0,0,0,0
822,9.249743801659934,36.5439783015199,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-22.4 secs,,0,0,0,100.00,0,0,0,0
823,9.249743801659934,36.61611526012981,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-19.7 secs,,0,0,0,0,0,0,0,100.00
824,9.249743801659934,36.68818479151516,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-21.9 secs,,0,0,0,100.00,0,0,0,0
825,9.249743801659934,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:54,-19.2 secs,,0,0,0,100.00,0,0,0,0
826,9.249743801659934,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-21.7 secs,,0,0,0,100.00,0,0,0,0
827,9.249743801659934,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-18.0 secs,,0,0,0,100.00,0,0,0,0
828,9.249743801659934,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-18.5 secs,,0,0,0,100.00,0,0,0,0
829,9.249743801659934,37.047519275292615,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-14.2 secs,,0,0,0,0,0,0,0,100.00
830,9.249743801659934,37.11918319108046,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-22.0 secs,,0,0,0,100.00,0,0,0,0
831,9.249743801659934,37.190779333298806,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-19.3 secs,,0,0,0,100.00,0,0,0,0
832,9.339575330071886,31.099919732712287,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-20.9 secs,,0,0,0,0,0,0,100.00,0
833,9.339575330071886,31.17680841728869,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-23.6 secs,,0,0,0,0,0,0,100.00,0
834,9.339575330071886,31.25363472060177,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-23.8 secs,,0,0,0,0,0,0,100.00,0
835,9.339575330071886,31.330398555245925,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-24.2 secs,,0,0,0,0,0,0,100.00,0
836,9.339575330071886,31.407099834335348,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-24.2 secs,,0,0,0,0,0,0,100.00,0
837,9.339575330071886,31.483738471503667,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:55,-21.0 secs,,0,0,0,0,0,0,100.00,0
838,9.339575330071886,31.560314380903492,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-22.6 secs,,0,0,0,0,0,0,100.00,0
839,9.339575330071886,31.636827477206086,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.3 secs,,0,0,0,0,0,0,100.00,0
840,9.339575330071886,31.71327767560097,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.0 secs,,0,0,100.00,0,0,0,0,0
841,9.339575330071886,31.789664891795443,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-21.4 secs,,0,0,0,0,0,0,100.00,0
842,9.339575330071886,31.86598904201428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-22.9 secs,,0,0,0,0,0,0,100.00,0
843,9.339575330071886,31.94225004299922,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.1 secs,,0,0,0,0,0,0,100.00,0
844,9.339575330071886,32.01844781200854,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.9 secs,,0,0,0,0,0,0,100.00,0
845,9.339575330071886,32.09458226681671,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.7 secs,,0,0,0,0,0,0,100.00,0
846,9.339575330071886,32.17065332571383,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.8 secs,,0,0,0,0,0,0,100.00,0
847,9.339575330071886,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.6 secs,,0,0,0,0,0,0,100.00,0
848,9.339575330071886,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-23.7 secs,,0,0,0,0,0,0,100.00,0
849,9.339575330071886,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:56,-11.5 secs,,0,0,0,0,0,0,100.00,0
850,9.339575330071886,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-21.6 secs,,0,0,0,0,0,0,100.00,0
851,9.339575330071886,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.4 secs,,0,0,0,0,0,0,100.00,0
852,9.339575330071886,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-22.9 secs,,0,0,0,0,0,0,100.00,0
853,9.339575330071886,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.3 secs,,0,0,0,0,0,0,100.00,0
854,9.339575330071886,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.8 secs,,0,0,0,0,0,0,100.00,0
855,9.339575330071886,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.3 secs,,0,0,0,0,0,0,100.00,0
856,9.339575330071886,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.3 secs,,0,0,0,0,0,0,100.00,0
857,9.339575330071886,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.8 secs,,0,0,0,0,0,0,100.00,0
858,9.339575330071886,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.4 secs,,0,0,0,0,0,0,100.00,0
859,9.339575330071886,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.2 secs,,0,0,0,0,0,0,100.00,0
860,9.339575330071886,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.4 secs,,0,0,0,0,0,0,100.00,0
861,9.339575330071886,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-22.7 secs,,0,0,0,0,0,0,100.00,0
862,9.339575330071886,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.7 secs,,0,0,0,0,0,0,100.00,0
863,9.339575330071886,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-23.5 secs,,0,0,0,0,0,0,100.00,0
864,9.339575330071886,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-22.8 secs,,0,0,0,0,0,0,100.00,0
865,9.339575330071886,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-22.5 secs,,0,0,0,0,0,0,100.00,0
866,9.339575330071886,33.67864007527444,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.0 secs,,0,0,0,0,0,0,100.00,0
867,9.339575330071886,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-19.6 secs,,0,0,0,0,0,0,100.00,0
868,9.339575330071886,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:57,-24.2 secs,,0,0,0,0,0,0,100.00,0
869,9.339575330071886,33.902610146933746,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:58,-21.3 secs,,0,100.00,0,0,0,0,0,0
870,9.339575330071886,33.977136523243935,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:58,-17.3 secs,,0,0,100.00,0,0,0,0,0
871,9.339575330071886,34.05159762704104,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:58,-16.0 secs,,0,0,0,100.00,0,0,0,0
872,9.339575330071886,34.125993389842826,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:58,-20.5 secs,,0,0,0,100.00,0,0,0,0
873,9.339575330071886,34.20032374366799,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:58,-20.1 secs,,0,0,0,100.00,0,0,0,0
874,9.339575330071886,34.27458862103551,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-16.6 secs,,0,0,100.00,0,0,0,0,0
875,9.339575330071886,34.34878795496409,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-20.0 secs,,0,0,0,100.00,0,0,0,0
876,9.339575330071886,34.42292167897133,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.5 secs,,0,0,0,100.00,0,0,0,0
877,9.339575330071886,34.496989727073235,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-18.6 secs,,0,0,0,100.00,0,0,0,0
878,9.339575330071886,34.57099203378345,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.8 secs,,0,0,0,100.00,0,0,0,0
879,9.339575330071886,34.644928534112616,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.2 secs,,0,0,0,100.00,0,0,0,0
880,9.339575330071886,34.71879916356771,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.0 secs,,0,0,0,100.00,0,0,0,0
881,9.339575330071886,34.7926038581513,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-23.5 secs,,0,0,0,100.00,0,0,0,0
882,9.339575330071886,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-23.8 secs,,0,0,0,100.00,0,0,0,0
883,9.339575330071886,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.2 secs,,0,0,0,100.00,0,0,0,0
884,9.339575330071886,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.8 secs,,0,0,0,100.00,0,0,0,0
885,9.339575330071886,35.08716202513072,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 10:59,-22.1 secs,,0,0,0,100.00,0,0,0,0
886,9.339575330071886,35.160636102694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-7.7 secs,,0,0,0,75.00,0,25.00,0,0
887,9.339575330071886,35.23404387177039,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-21.9 secs,,0,0,0,100.00,0,0,0,0
888,9.339575330071886,35.30738527181219,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-22.0 secs,,0,0,0,100.00,0,0,0,0
889,9.339575330071886,35.38066024276161,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-22.4 secs,,0,0,0,100.00,0,0,0,0
890,9.339575330071886,35.45386872505005,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-21.4 secs,,0,0,0,100.00,0,0,0,0
891,9.339575330071886,35.52701065959737,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-17.9 secs,,0,0,0,100.00,0,0,0,0
892,9.339575330071886,35.60008598781112,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-15.1 secs,,0,0,0,100.00,0,0,0,0
893,9.339575330071886,35.67309465158577,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:00,-22.2 secs,,0,0,0,100.00,0,0,0,0
894,9.339575330071886,35.74603659330198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-13.7 secs,,0,0,0,0,0,0,0,100.00
895,9.339575330071886,35.8189117558258,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-22.1 secs,,0,0,0,100.00,0,0,0,0
896,9.339575330071886,35.89172008250795,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-18.2 secs,,0,0,0,100.00,0,0,0,0
897,9.339575330071886,35.96446151718297,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-22.4 secs,,0,0,0,100.00,0,0,0,0
898,9.339575330071886,36.037136004168495,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-22.7 secs,,0,0,0,100.00,0,0,0,0
899,9.339575330071886,36.10974348826442,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-17.3 secs,,0,0,0,100.00,0,0,0,0
900,9.339575330071886,36.182283914752155,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-21.4 secs,,0,0,0,100.00,0,0,0,0
901,9.339575330071886,36.25475722939378,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:01,-18.9 secs,,0,0,0,100.00,0,0,0,0
902,9.339575330071886,36.32716337843127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:02,-21.7 secs,,0,0,0,100.00,0,0,0,0
903,9.339575330071886,36.39950230858568,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:02,-13.1 secs,,0,0,0,0,0,0,0,100.00
904,9.339575330071886,36.471773967056315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:02,-17.2 secs,,0,0,0,0,0,0,0,100.00
905,9.339575330071886,36.5439783015199,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:05,188.5 secs,,0,0,0,100.00,0,0,0,0
906,9.339575330071886,36.61611526012981,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-21.6 secs,,0,0,0,100.00,0,0,0,0
907,9.339575330071886,36.68818479151516,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-18.6 secs,,0,0,0,100.00,0,0,0,0
908,9.339575330071886,36.76018684478007,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-22.6 secs,,0,0,0,100.00,0,0,0,0
909,9.339575330071886,36.832121369502694,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-18.9 secs,,0,0,0,100.00,0,0,0,0
910,9.339575330071886,36.90398831573449,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-21.7 secs,,0,0,0,100.00,0,0,0,0
911,9.339575330071886,36.97578763399933,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-23.4 secs,,0,0,0,100.00,0,0,0,0
912,9.339575330071886,37.047519275292615,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-23.4 secs,,0,0,0,100.00,0,0,0,0
913,9.339575330071886,37.11918319108046,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-14.4 secs,,0,0,0,0,0,0,0,100.00
914,9.339575330071886,37.190779333298806,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-20.3 secs,,0,0,0,100.00,0,0,0,0
915,9.429406858483839,30.791742948097546,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-21.9 secs,,0,0,0,0,0,0,100.00,0
916,9.429406858483839,30.8688802732632,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-24.0 secs,,0,0,0,0,0,0,100.00,0
917,9.429406858483839,30.945955571992876,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-24.3 secs,,0,0,0,0,0,0,100.00,0
918,9.429406858483839,31.022968754798256,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-23.8 secs,,0,0,0,0,0,0,100.00,0
919,9.429406858483839,31.099919732712287,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:06,-24.4 secs,,0,0,0,0,0,0,100.00,0
920,9.429406858483839,31.17680841728869,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.7 secs,,0,0,0,0,0,0,100.00,0
921,9.429406858483839,31.25363472060177,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
922,9.429406858483839,31.330398555245925,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
923,9.429406858483839,31.407099834335348,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.3 secs,,0,0,0,0,0,0,100.00,0
924,9.429406858483839,31.483738471503667,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
925,9.429406858483839,31.560314380903492,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-22.9 secs,,0,0,0,0,0,0,100.00,0
926,9.429406858483839,31.636827477206086,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-23.2 secs,,0,0,0,0,0,0,100.00,0
927,9.429406858483839,31.71327767560097,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-22.6 secs,,0,0,0,0,0,0,100.00,0
928,9.429406858483839,31.789664891795443,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.3 secs,,0,0,0,0,0,0,100.00,0
929,9.429406858483839,31.86598904201428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
930,9.429406858483839,31.94225004299922,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
931,9.429406858483839,32.01844781200854,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
932,9.429406858483839,32.09458226681671,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.3 secs,,0,0,0,0,0,0,100.00,0
933,9.429406858483839,32.17065332571383,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.2 secs,,0,0,0,0,0,0,100.00,0
934,9.429406858483839,32.246660907505266,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
935,9.429406858483839,32.32260493151113,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
936,9.429406858483839,32.39848531756585,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
937,9.429406858483839,32.474301986017686,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
938,9.429406858483839,32.55005485772824,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.1 secs,,0,0,0,0,0,0,100.00,0
939,9.429406858483839,32.62574385407198,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
940,9.429406858483839,32.70136889693571,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-23.4 secs,,0,0,0,0,0,0,100.00,0
941,9.429406858483839,32.77692990871812,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.4 secs,,0,0,0,0,0,0,100.00,0
942,9.429406858483839,32.852426812329234,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-23.5 secs,,0,0,0,0,0,0,100.00,0
943,9.429406858483839,32.92785953118991,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.3 secs,,0,0,0,0,0,0,100.00,0
944,9.429406858483839,33.00322798923127,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
945,9.429406858483839,33.07853211089425,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
946,9.429406858483839,33.15377182112898,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.5 secs,,0,0,0,0,0,0,100.00,0
947,9.429406858483839,33.22894704539429,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.6 secs,,0,0,0,0,0,0,100.00,0
948,9.429406858483839,33.304057709657116,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:07,-24.7 secs,,0,0,0,0,0,0,100.00,0
949,9.429406858483839,33.37910374039196,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-21.3 secs,,0,0,0,0,0,0,100.00,0
950,9.429406858483839,33.45408506458033,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-23.9 secs,,0,0,0,0,0,0,100.00,0
951,9.429406858483839,33.52900160971016,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-20.9 secs,,0,0,0,0,0,0,100.00,0
952,9.429406858483839,33.60385330377519,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-24.2 secs,,0,0,0,0,0,0,100.00,0
953,9.429406858483839,33.67864007527444,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-19.9 secs,,0,0,100.00,0,0,0,0,0
954,9.429406858483839,33.75336185321156,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:08,-18.5 secs,,0,0,100.00,0,0,0,0,0
955,9.429406858483839,33.82801856709428,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:09,-23.1 secs,,0,0,0,0,100.00,0,0,0
956,9.429406858483839,33.902610146933746,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:09,-19.7 secs,,0,0,100.00,0,0,0,0,0
957,9.429406858483839,33.977136523243935,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:09,-18.2 secs,,0,100.00,0,0,0,0,0,0
958,9.429406858483839,34.05159762704104,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:09,-20.9 secs,,0,0,100.00,0,0,0,0,0
959,9.429406858483839,34.125993389842826,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:09,-10.3 secs,,0,0,0,100.00,0,0,0,0
960,9.429406858483839,34.20032374366799,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-18.8 secs,,0,0,0,100.00,0,0,0,0
961,9.429406858483839,34.27458862103551,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-19.7 secs,,0,0,0,100.00,0,0,0,0
962,9.429406858483839,34.34878795496409,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-22.7 secs,,0,0,0,100.00,0,0,0,0
963,9.429406858483839,34.42292167897133,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-19.9 secs,,0,0,0,100.00,0,0,0,0
964,9.429406858483839,34.496989727073235,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-14.8 secs,,0,0,0,100.00,0,0,0,0
965,9.429406858483839,34.57099203378345,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-22.5 secs,,0,0,0,0,0,100.00,0,0
966,9.429406858483839,34.644928534112616,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-15.2 secs,,0,0,0,100.00,0,0,0,0
967,9.429406858483839,34.71879916356771,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-22.7 secs,,0,0,0,100.00,0,0,0,0
968,9.429406858483839,34.7926038581513,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-20.4 secs,,0,0,0,100.00,0,0,0,0
969,9.429406858483839,34.86634255436094,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:10,-21.7 secs,,0,0,0,100.00,0,0,0,0
970,9.429406858483839,34.94001518918838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:11,10.4 secs,,0,0,100.00,0,0,0,0,0
971,9.429406858483839,35.01362170011893,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-12-02 11:11,-22.3 secs,,0,0,0,100.00,0,0,0,0
